,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track.num_samples,track.duration,track.offset_seconds,track.window_seconds,track.analysis_sample_rate,track.analysis_channels,track.end_of_fade_in,track.start_of_fade_out,track.loudness,track.tempo,track.tempo_confidence,track.time_signature,track.time_signature_confidence,track.key,track.key_confidence,track.mode,track.mode_confidence,identity,Song_Name
29,0.717,0.597,10,-4.465,1,0.0838,0.383,0.0,0.14,0.44,77.048,134853,4,2973515,134.85329,0,0,22050,1,0.0,128.78947,-4.465,77.048,0.041,4,0.976,10,0.158,1,0.233,16,F&MU
30,0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,169128,4,3729264,169.12762,0,0,22050,1,0.2337,164.80943,-5.579,92.043,0.031,4,1.0,0,0.556,1,0.615,16,At My Worst (feat. Kehlani)
31,0.68,0.415,5,-12.055,0,0.0529,0.172,1.19e-05,0.12,0.612,169.822,135529,4,2988424,135.52943,0,0,22050,1,0.0,135.52943,-12.055,169.822,0.233,4,1.0,5,0.36,0,0.43,16,Kehlani
32,0.717,0.544,1,-7.426,1,0.136,0.00349,0.0,0.202,0.318,87.931,283305,4,6246876,283.30502,0,0,22050,1,0.19723,270.52988,-7.426,87.931,0.061,4,0.851,1,0.498,1,0.509,16,I Like Dat (feat. BIA & Kehlani)
33,0.681,0.743,6,-7.633,0,0.297,0.00208,0.00257,0.0931,0.668,138.265,148010,4,3263616,148.0098,0,0,22050,1,0.0,137.97878,-7.633,138.265,0.821,4,0.665,6,0.315,0,0.319,16,Kehlani
34,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,180493,4,3979878,180.49333,0,0,22050,1,0.11206,169.9004,-3.692,112.009,0.861,4,0.958,6,0.605,0,0.633,16,Done for Me (feat. Kehlani)
35,0.709,0.604,10,-6.099,0,0.152,0.0102,6.27e-05,0.134,0.395,83.004,182417,4,4022298,182.41714,0,0,22050,1,0.0,171.55482,-6.099,83.004,0.176,4,1.0,10,0.291,0,0.413,16,Kehlani
36,0.42,0.731,3,-2.657,0,0.0548,0.233,0.0,0.196,0.588,95.575,178348,4,3932563,178.34753,0,0,22050,1,0.0,171.0498,-2.657,95.575,0.388,4,0.901,3,0.002,0,0.21,16,All Me (feat. Keyshia Cole)
37,0.673,0.192,8,-13.83,1,0.399,0.397,0.00107,0.084,0.354,173.794,161985,4,3571776,161.9853,0,0,22050,1,0.30168,144.53261,-13.83,173.794,0.115,4,0.947,8,0.464,1,0.557,16,Kehlani
38,0.859,0.275,11,-9.363,0,0.481,0.00587,0.853,0.081,0.33,76.052,284212,4,6266880,284.21225,0,0,22050,1,0.08639,276.79926,-9.363,76.052,0.964,4,1.0,11,0.549,0,0.446,16,Kehlani
39,0.598,0.278,0,-11.571,1,0.101,0.0815,0.946,0.0954,0.133,149.999,213125,4,4699406,213.12498,0,0,22050,1,0.0,205.8449,-11.571,149.999,0.269,4,1.0,0,0.1,1,0.311,16,Kehlani
40,0.481,0.362,3,-10.766,0,0.209,0.237,0.0,0.114,0.639,83.605,212879,4,4693975,212.87868,0,0,22050,1,0.0,203.25008,-10.766,83.605,0.128,4,0.969,3,0.442,0,0.522,16,Beautiful Lies
41,0.565,0.771,1,-5.22,1,0.213,0.00464,0.0,0.0568,0.573,168.385,225526,4,4972841,225.52567,0,0,22050,1,0.30168,220.2703,-5.22,168.385,0.456,4,1.0,1,0.655,1,0.668,16,Good Life (with G-Eazy & Kehlani)
42,0.813,0.722,10,-5.664,0,0.0374,0.0223,0.0,0.287,0.296,100.007,163200,4,3598560,163.2,0,0,22050,1,0.0,163.2,-5.664,100.007,0.419,4,1.0,10,0.0,0,0.076,16,Kehlani
43,0.771,0.513,8,-7.156,0,0.0778,0.434,1.21e-05,0.0985,0.51,142.049,122813,4,2708034,122.81333,0,0,22050,1,0.0,122.81333,-7.156,142.049,0.841,4,1.0,8,0.75,0,0.554,16,Water
44,0.776,0.589,9,-4.543,0,0.115,0.319,0.0,0.0715,0.668,120.034,240093,4,5294058,240.09332,0,0,22050,1,0.08707,230.2665,-4.543,120.034,0.452,4,1.0,9,0.527,0,0.43,16,Faking It (feat. Kehlani & Lil Yachty)
45,0.586,0.43,6,-9.009,0,0.326,0.141,0.0,0.112,0.163,84.716,187397,5,4132109,187.39723,0,0,22050,1,0.0,169.95847,-9.009,84.716,0.03,5,0.853,6,0.404,0,0.526,16,Kehlani
46,0.369,0.609,9,-4.477,0,0.184,0.259,4.1e-05,0.133,0.381,80.362,181140,1,3994146,181.14041,0,0,22050,1,0.0,171.59546,-4.477,80.362,0.29,1,0.087,9,0.4,0,0.388,16,Feels
47,0.835,0.605,5,-8.853,1,0.228,0.129,0.0,0.108,0.617,142.991,162168,4,3575808,162.16817,0,0,22050,1,0.07542,147.11002,-8.853,142.991,0.688,4,1.0,5,0.322,1,0.267,16,Kehlani
48,0.827,0.702,6,-7.264,1,0.267,0.226,5.04e-05,0.158,0.694,130.02,191720,4,4227426,191.72,0,0,22050,1,0.0,183.31573,-7.264,130.02,0.816,4,1.0,6,0.285,1,0.485,16,CRZY
49,0.614,0.475,7,-8.642,0,0.0362,0.395,1.06e-06,0.265,0.422,99.968,212747,4,4691064,212.74667,0,0,22050,1,0.0,207.41805,-8.642,99.968,0.353,4,0.654,7,0.631,0,0.589,16,wRoNg (feat. Kehlani)
0,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4,4414095,200.18571,0,0,22050,1,2.02594,190.6068,-10.109,115.284,0.152,4,0.771,4,0.498,0,0.592,17,lovely (with Khalid)
1,0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,217566,4,4797336,217.56625,0,0,22050,1,0.0,208.12627,-9.975,80.028,0.229,4,0.978,1,0.417,0,0.73,17,Location
2,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4,4466154,202.54668,0,0,22050,1,0.0,186.78133,-6.351,136.948,0.875,4,1.0,1,0.507,1,0.503,17,Young Dumb & Broke
3,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4,4220509,191.4063,0,0,22050,1,0.15034,186.81615,-8.415,86.97,0.021,4,1.0,7,0.691,1,0.557,17,Be Like That - feat. Swae Lee & Khalid
4,0.54,0.439,10,-8.591,1,0.115,0.635,1.93e-05,0.0993,0.371,167.908,209547,4,4620504,209.54668,0,0,22050,1,0.11156,204.94511,-8.591,167.908,0.04,4,1.0,10,0.328,1,0.458,17,Saturday Nights
5,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,5056506,229.32,0,0,22050,1,0.0,215.2722,-10.278,97.949,0.731,4,0.984,0,0.792,0,0.768,17,Better
6,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4,3832287,173.79987,0,0,22050,1,0.23361,165.91818,-7.648,89.391,0.293,4,0.973,6,0.404,0,0.608,17,Eastside (with Halsey & Khalid)
7,0.695,0.586,0,-10.315,0,0.0658,0.102,0.317,0.113,0.112,98.035,229320,4,5056506,229.32,0,0,22050,1,0.0,215.26639,-10.315,98.035,0.818,4,0.969,0,0.787,0,0.839,17,Better
8,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,4830714,219.08,0,0,22050,1,0.0,208.02757,-11.462,80.126,0.301,4,0.989,1,0.439,0,0.721,17,Location
9,0.67,0.653,2,-6.159,1,0.0534,0.201,0.000102,0.0812,0.278,146.072,263014,4,5799452,263.0137,0,0,22050,1,0.0,243.85016,-6.159,146.072,0.271,4,0.88,2,0.59,1,0.675,17,OTW
10,0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,228600,4,5040630,228.6,0,0,22050,1,0.09143,216.21841,-5.802,105.03,0.812,4,0.443,1,0.872,1,0.762,17,8TEEN
11,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,197573,4,4356492,197.57333,0,0,22050,1,4.0751,181.6439,-8.575,135.984,0.634,4,1.0,0,0.224,1,0.344,17,Talk (feat. Disclosure)
12,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4,3987143,180.82281,0,0,22050,1,0.0,174.3064,-3.093,141.971,0.379,4,1.0,4,0.207,1,0.395,17,Silence
13,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867,4,4362960,197.86667,0,0,22050,1,0.19751,190.76353,-8.113,92.977,0.342,4,1.0,5,0.434,0,0.378,17,Beautiful People (feat. Khalid)
14,0.9,0.426,2,-7.498,1,0.162,0.0679,0.0,0.0491,0.499,135.992,226440,4,4992994,226.43964,0,0,22050,1,0.07052,214.42467,-7.498,135.992,0.844,4,1.0,2,0.921,1,0.66,17,Talk REMIX
15,0.783,0.435,7,-7.78,1,0.0588,0.282,0.0,0.0833,0.512,106.974,210220,4,4635345,210.21973,0,0,22050,1,0.37977,203.8654,-7.78,106.974,0.67,4,0.909,7,0.459,1,0.606,17,working
16,0.666,0.628,5,-7.869,0,0.0504,0.228,2.43e-06,0.0834,0.429,124.936,204613,4,4511724,204.61333,0,0,22050,1,0.0,197.52054,-7.869,124.936,0.775,4,0.998,5,0.463,0,0.558,17,Stay
17,0.441,0.219,8,-14.586,1,0.0419,0.935,0.0,0.115,0.244,94.021,199120,4,4390596,199.12,0,0,22050,1,0.0,192.27864,-14.586,94.021,0.129,4,1.0,8,0.232,1,0.482,17,Coaster
18,0.618,0.693,1,-7.889,0,0.333,0.44,0.759,0.101,0.439,143.98,229960,4,5070618,229.96,0,0,22050,1,0.50844,223.51527,-7.889,143.98,0.143,4,1.0,1,0.489,0,0.602,17,Self
19,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4,4447647,201.70735,0,0,22050,1,0.26712,186.16019,-5.626,143.955,0.549,4,1.0,6,0.246,1,0.393,17,Love Lies (with Normani)
20,0.599,0.396,10,-10.489,0,0.0392,0.738,2.19e-05,0.102,0.134,111.072,246327,4,5431519,246.3274,0,0,22050,1,0.07692,236.89578,-10.489,111.072,0.41,4,1.0,10,0.541,0,0.662,17,Electric (feat. Khalid)
21,0.692,0.552,0,-9.543,0,0.0497,0.0503,0.165,0.136,0.15,98.028,229400,4,5058270,229.4,0,0,22050,1,0.24753,215.55664,-9.543,98.028,0.708,4,0.977,0,0.78,0,0.769,17,Better
22,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770,4,3765472,170.76971,0,0,22050,1,0.23365,165.91238,-7.665,89.949,0.17,4,0.966,6,0.467,0,0.642,17,Eastside (with Halsey & Khalid)
23,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,174406,4,3845661,174.40639,0,0,22050,1,0.18376,171.7696,-8.149,99.928,0.305,4,1.0,11,0.126,1,0.374,17,As I Am (feat. Khalid)
24,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,5799452,263.0137,0,0,22050,1,0.0,243.86177,-6.183,72.989,0.0,4,0.891,2,0.685,1,0.698,17,OTW
25,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,197867,4,4362960,197.86667,0,0,22050,1,0.19751,190.76353,-8.114,92.979,0.342,4,1.0,5,0.434,0,0.378,17,Beautiful People (feat. Khalid)
26,0.602,0.459,5,-12.934,1,0.0599,0.67,1.29e-05,0.256,0.625,155.062,460613,4,10156524,460.61334,0,0,22050,1,3.30304,452.01126,-12.934,155.062,0.0,4,0.996,5,0.852,1,0.604,17,Khalid
27,0.39,0.534,0,-9.575,1,0.0709,0.0807,0.0,0.184,0.244,92.047,198765,4,4382777,198.7654,0,0,22050,1,0.33497,189.66058,-9.575,92.047,0.579,4,0.858,0,0.625,1,0.582,17,New Normal
28,0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490,4,3847503,174.48993,0,0,22050,1,0.24512,168.51881,-9.026,84.95,0.19,4,1.0,1,0.0,0,0.348,17,Floating (feat. Khalid)
29,0.884,0.385,1,-10.512,1,0.647,0.137,0.0,0.0992,0.457,144.095,171667,4,3785250,171.66667,0,0,22050,1,0.0,163.92706,-10.512,144.095,0.56,4,1.0,1,0.224,1,0.421,17,Khalid
30,0.713,0.761,1,-8.988,1,0.28,0.0218,0.0,0.0579,0.519,150.011,205200,4,4524660,205.2,0,0,22050,1,0.0,195.61652,-8.988,150.011,0.668,4,0.901,1,0.489,1,0.422,17,Khalid
31,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4,4000671,181.43633,0,0,22050,1,0.15093,175.926,-7.726,103.007,0.722,4,1.0,9,0.0,0,0.103,17,Know Your Worth
32,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,174406,4,3845661,174.40639,0,0,22050,1,0.18376,171.7696,-8.149,99.928,0.305,4,1.0,11,0.126,1,0.374,17,As I Am (feat. Khalid)
33,0.622,0.806,11,-6.694,0,0.0339,0.00112,0.719,0.127,0.222,128.009,271875,4,5994844,271.875,0,0,22050,1,0.0,269.06702,-6.694,128.009,0.946,4,1.0,11,0.608,0,0.497,17,Khalid
34,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,228920,4,5047686,228.92,0,0,22050,1,0.5224,223.09152,-7.564,94.036,0.053,4,1.0,0,0.548,0,0.592,17,Otra Noche Sin Ti
35,0.749,0.647,7,-12.089,1,0.0593,0.00581,0.93,0.103,0.0926,94.001,296229,4,6531840,296.22858,0,0,22050,1,0.0,243.50186,-12.089,94.001,0.782,4,1.0,7,0.625,1,0.468,17,Khalid
36,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4,4645200,210.66667,0,0,22050,1,0.11637,204.95093,-8.559,167.923,0.029,4,1.0,10,0.286,1,0.431,17,Saturday Nights
37,0.413,0.762,6,-7.473,0,0.16,0.0842,0.0,0.279,0.517,75.378,205947,4,4541122,205.94658,0,0,22050,1,0.0,194.4555,-7.473,75.378,0.047,4,1.0,6,0.036,0,0.376,17,Khalid
38,0.739,0.448,10,-10.28,0,0.138,0.189,0.0,0.118,0.553,81.044,206533,4,4554060,206.53333,0,0,22050,1,0.0,190.92027,-10.28,81.044,0.3,4,1.0,10,0.347,0,0.478,17,Saved
39,0.638,0.354,5,-12.131,0,0.0329,0.798,0.327,0.0916,0.294,111.574,357867,4,7890960,357.86667,0,0,22050,1,0.20059,347.53305,-12.131,111.574,0.231,4,0.844,5,0.0,0,0.0,17,Khalid
40,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,4,5516322,250.17332,0,0,22050,1,2.01433,246.921,-7.788,100.023,0.278,4,1.0,5,0.565,0,0.638,17,1-800-273-8255
41,0.408,0.223,6,-17.286,1,0.0449,0.992,0.91,0.0887,0.532,170.368,154096,4,3397824,154.09633,0,0,22050,1,2.22331,151.78883,-17.286,170.368,0.204,4,1.0,6,0.62,1,0.688,17,Khalid
42,0.719,0.76,1,-8.988,1,0.279,0.0223,0.0,0.0579,0.513,149.986,205200,4,4524660,205.2,0,0,22050,1,0.0,195.61652,-8.988,149.986,0.664,4,0.901,1,0.483,1,0.42,17,Khalid
43,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,0.338,136.001,197487,4,4354589,197.48703,0,0,22050,1,3.90676,181.47556,-8.443,136.001,0.578,4,1.0,0,0.381,1,0.432,17,Talk
44,0.372,0.0597,4,-13.821,1,0.0438,0.965,0.0,0.151,0.244,137.807,314547,4,6935754,314.54666,0,0,22050,1,1.38744,307.9024,-13.821,137.807,0.047,4,0.804,4,0.215,1,0.305,17,Khalid
45,0.705,0.58,11,-10.571,0,0.0738,0.00559,0.889,0.655,0.936,136.986,187063,4,4124736,187.06287,0,0,22050,1,0.0,169.60435,-10.571,136.986,0.917,4,0.967,11,0.451,0,0.371,17,Khalid
46,0.6,0.864,10,-8.392,0,0.0578,0.0772,0.007,0.126,0.241,128.009,223332,4,4924460,223.33151,0,0,22050,1,0.0,219.52727,-8.392,128.009,0.74,4,1.0,10,0.197,0,0.437,17,Khalid
47,0.679,0.408,4,-9.754,0,0.0882,0.133,0.00455,0.23,0.151,129.079,206080,4,4544068,206.08018,0,0,22050,1,0.19624,199.01823,-9.754,129.079,0.198,4,1.0,4,0.486,0,0.407,17,Eleven (feat. Summer Walker)
48,0.679,0.533,10,-8.454,1,0.0766,0.313,0.0336,0.171,0.521,83.502,200303,4,4416690,200.3034,0,0,22050,1,0.0,195.21016,-8.454,83.502,0.107,4,1.0,10,0.695,1,0.559,17,Off the Grid (feat. Khalid)
49,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216420,4,4772053,216.41965,0,0,22050,1,2.0898,207.06975,-7.265,139.912,0.53,4,0.96,0,0.327,0,0.56,17,Ocean (feat. Khalid)
0,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4,4307982,195.37334,0,0,22050,1,0.4122,187.79138,-8.127,81.001,0.447,4,1.0,11,0.595,0,0.513,18,Sure Thing
1,0.843,0.435,8,-8.442,1,0.178,0.47,0.0,0.147,0.19,120.058,208080,4,4588164,208.08,0,0,22050,1,0.0,204.115,-8.442,120.058,0.169,4,0.995,8,0.225,1,0.374,18,Weekend (feat. Miguel)
2,0.561,0.4,2,-13.287,1,0.0287,0.859,0.000277,0.108,0.503,154.695,252867,4,5575710,252.86667,0,0,22050,1,0.13923,245.12144,-13.287,154.695,0.129,4,0.984,2,0.024,1,0.346,18,Miguel
3,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160,4,5317578,241.16,0,0,22050,1,0.16825,236.06567,-7.054,99.992,0.23,4,1.0,1,0.0,1,0.185,18,Power Trip (feat. Miguel)
4,0.743,0.835,7,-5.968,1,0.0443,0.296,6.63e-06,0.0411,0.962,131.936,193463,4,4265856,193.46286,0,0,22050,1,0.0659,188.05841,-5.968,131.936,0.735,4,1.0,7,0.618,1,0.697,18,Miguel
5,0.74,0.49,9,-12.942,0,0.0358,0.396,3.27e-06,0.33,0.939,129.589,212760,4,4691358,212.76,0,0,22050,1,0.39061,204.84644,-12.942,129.589,0.826,4,0.941,9,0.338,0,0.194,18,Miguel
6,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4,5718300,259.33334,0,0,22050,1,0.0,254.36299,-10.532,145.965,0.74,4,0.978,6,0.497,1,0.508,18,Sky Walker (feat. Travis Scott)
7,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,260987,4,5754756,260.98666,0,0,22050,1,0.20893,250.27628,-8.684,149.818,0.109,4,0.702,4,0.0,1,0.258,18,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)"
8,0.591,0.588,10,-8.905,1,0.031,0.0146,0.478,0.096,0.154,139.954,186857,4,4120200,186.85715,0,0,22050,1,0.0,177.3482,-8.905,139.954,0.275,4,1.0,10,0.0,1,0.038,18,Miguel
9,0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,102813,4,2267034,102.81333,0,0,22050,1,0.29052,102.81333,-11.314,113.451,0.0,4,0.528,6,0.462,0,0.563,18,Girl With The Tattoo Enter.lewd
10,0.512,0.598,9,-4.959,0,0.115,0.611,0.0,0.0881,0.345,70.189,213253,4,4702236,213.25333,0,0,22050,1,0.49365,205.98422,-4.959,70.189,0.032,4,1.0,9,0.516,0,0.551,18,Lotus Flower Bomb (feat. Miguel)
11,0.905,0.633,0,-6.94,1,0.449,0.712,0.0,0.101,0.628,116.978,174420,4,3845952,174.41959,0,0,22050,1,0.18068,165.66277,-6.94,116.978,0.5,4,0.86,0,0.478,1,0.382,18,Miguel
12,0.561,0.4,2,-13.287,1,0.0287,0.859,0.000277,0.108,0.503,154.695,252867,4,5575710,252.86667,0,0,22050,1,0.13923,245.12144,-13.287,154.695,0.129,4,0.984,2,0.024,1,0.346,18,Miguel
13,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4,4258884,193.14667,0,0,22050,1,0.29605,189.99147,-5.693,179.063,0.369,4,0.974,11,0.422,0,0.451,18,Adorn
14,0.419,0.563,4,-14.523,1,0.091,0.73,0.0189,0.978,0.542,177.264,372793,4,8220096,372.79346,0,0,22050,1,0.0,362.2313,-14.523,177.264,0.036,4,0.977,4,0.265,1,0.519,18,Miguel
15,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628,322000,1,7100100,322.0,0,0,22050,1,0.0,314.96707,-8.617,81.628,0.028,1,0.274,6,0.448,1,0.375,18,Come Through and Chill (feat. J. Cole & Salaam Remi)
16,0.447,0.815,2,-3.486,1,0.0418,0.0054,0.68,0.0757,0.456,118.408,213724,3,4712610,213.72382,0,0,22050,1,0.29011,193.78793,-3.486,118.408,0.391,3,0.609,2,0.567,1,0.608,18,Miguel
17,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347,4,5586294,253.34666,0,0,22050,1,0.33646,244.14621,-3.599,108.024,0.68,4,1.0,2,0.554,1,0.632,18,waves - Tame Impala Remix
18,0.489,0.757,8,-8.014,0,0.066,0.0611,0.00121,0.111,0.662,76.619,161173,4,3553872,161.17332,0,0,22050,1,0.08231,153.22269,-8.014,76.619,0.375,4,1.0,8,0.65,0,0.598,18,Miguel
19,0.828,0.665,5,-8.262,1,0.0754,0.501,0.000204,0.186,0.843,112.493,192267,4,4239480,192.26666,0,0,22050,1,0.06961,186.93805,-8.262,112.493,0.921,4,0.512,5,0.672,1,0.536,18,MIGUEL GARCIA
20,0.205,0.12,0,-22.819,0,0.0385,0.948,0.968,0.277,0.0463,116.762,78747,3,1736364,78.74667,0,0,22050,1,3.01859,78.74667,-22.819,116.762,0.098,3,0.602,0,0.0,0,0.0,18,Miguel
21,0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920,4,6525036,295.92,0,0,22050,1,0.22476,283.8059,-5.696,96.888,0.47,4,1.0,5,0.543,1,0.405,18,All I Want Is You (feat. J. Cole)
22,0.582,0.602,7,-8.558,1,0.0412,0.0656,0.0963,0.0532,0.95,125.957,280235,4,6179174,280.23465,0,0,22050,1,4.09252,269.0728,-8.558,125.957,0.778,4,1.0,7,0.161,1,0.392,18,Miguel
23,0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.248,0.241,81.822,272987,4,6019356,272.98666,0,0,22050,1,0.0,262.8673,-7.011,81.822,0.189,4,0.254,0,0.074,0,0.349,18,How Many Drinks?
24,0.538,0.465,9,-12.711,1,0.952,0.808,0.0,0.743,0.535,76.112,147907,4,3261342,147.90668,0,0,22050,1,0.0,140.3298,-12.711,76.112,0.031,4,0.623,9,0.505,1,0.326,18,Miguel
25,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.063,217287,4,4791173,217.28676,0,0,22050,1,0.16404,210.98232,-6.4,99.063,0.338,4,1.0,0,0.501,1,0.556,18,Remind Me to Forget
26,0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973,4,4233012,191.97333,0,0,22050,1,1.03596,180.57578,-3.683,133.263,0.902,4,0.584,6,0.32,0,0.419,18,Ahora Te Puedes Marchar
27,0.748,0.606,9,-9.597,0,0.0333,0.339,2.66e-06,0.385,0.96,129.502,211547,4,4664604,211.54668,0,0,22050,1,0.08803,204.53297,-9.597,129.502,0.826,4,0.916,9,0.293,0,0.172,18,Miguel
28,0.638,0.708,1,-5.342,0,0.0754,0.0973,0.0,0.177,0.606,84.978,201627,4,4445868,201.62666,0,0,22050,1,0.0,191.2918,-5.342,84.978,0.365,4,0.996,1,0.429,0,0.507,18,Banana Clip
29,0.415,0.674,1,-8.134,0,0.335,0.131,0.0,0.202,0.867,134.769,188160,4,4148928,188.16,0,0,22050,1,0.0,183.159,-8.134,134.769,0.406,4,0.636,1,0.418,0,0.597,18,Happiness Over Everything (H.O.E.) (feat. Future & Miguel)
30,0.843,0.418,5,-12.809,1,0.28,0.893,0.0028,0.106,0.887,130.487,187867,4,4142460,187.86667,0,0,22050,1,0.14898,182.75845,-12.809,130.487,0.753,4,1.0,5,0.438,1,0.469,18,Miguel
31,0.611,0.553,0,-6.681,1,0.0328,0.415,0.0,0.497,0.573,84.996,164453,4,3626196,164.45332,0,0,22050,1,0.0,158.98703,-6.681,84.996,0.723,4,0.963,0,0.552,1,0.461,18,Remember Me (Dúo)
32,0.351,0.456,5,-6.922,0,0.053,0.476,0.0,0.162,0.519,86.374,188600,3,4158630,188.6,0,0,22050,1,2.63546,185.19655,-6.922,86.374,0.062,3,0.0,5,0.351,0,0.478,18,Show Me Love (feat. Miguel)
33,0.72,0.654,9,-7.681,0,0.0332,0.398,0.0,0.341,0.942,129.49,210867,4,4649610,210.86667,0,0,22050,1,0.35537,204.71873,-7.681,129.49,0.851,4,0.931,9,0.143,0,0.154,18,Miguel
34,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017,217293,4,4791318,217.29333,0,0,22050,1,0.16395,210.99393,-6.389,99.017,0.372,4,1.0,0,0.569,1,0.578,18,Remind Me to Forget
35,0.837,0.354,5,-15.258,1,0.334,0.872,0.00232,0.102,0.889,130.474,187760,4,4140108,187.76,0,0,22050,1,0.09488,182.7062,-15.258,130.474,0.785,4,1.0,5,0.528,1,0.536,18,Miguel
36,0.654,0.587,10,-6.331,1,0.0439,0.026,0.0,0.589,0.288,100.014,281360,4,6203988,281.36,0,0,22050,1,0.0,274.8778,-6.331,100.014,0.461,4,1.0,10,0.551,1,0.219,18,Pineapple Skies
37,0.471,0.183,2,-13.216,1,0.0332,0.738,8.44e-06,0.121,0.376,79.509,269373,3,5939682,269.37332,0,0,22050,1,0.27234,260.1796,-13.216,79.509,0.157,3,0.211,2,0.742,1,0.709,18,Miguel
38,0.621,0.767,3,-7.849,0,0.0419,0.127,0.0548,0.137,0.783,77.967,131727,4,2904586,131.72726,0,0,22050,1,0.0,131.72725,-7.849,77.967,0.341,4,0.859,3,0.678,0,0.436,18,Miguel's Happy Dance
39,0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,257027,4,5667438,257.02667,0,0,22050,1,0.50639,252.05261,-4.352,155.127,0.124,4,0.897,10,0.447,1,0.578,18,La Incondicional
40,0.432,0.52,11,-16.837,0,0.181,0.091,1.95e-06,0.365,0.714,126.296,331293,4,7305018,331.29333,0,0,22050,1,0.0,331.29333,-16.837,126.296,0.718,4,1.0,11,0.118,0,0.276,18,Miguel
41,0.523,0.914,0,-4.914,1,0.038,0.0383,1.42e-05,0.127,0.614,91.981,212293,4,4681068,212.29333,0,0,22050,1,1.1317,204.72453,-4.914,91.981,0.263,4,1.0,0,0.375,1,0.468,18,Miguel
42,0.684,0.465,7,-9.682,0,0.0322,0.184,0.442,0.0966,0.202,123.933,218226,4,4811879,218.2258,0,0,22050,1,0.28444,202.68698,-9.682,123.933,0.249,4,1.0,7,1.0,0,0.936,18,Miguel
43,0.427,0.499,0,-6.213,0,0.0601,0.392,0.0,0.389,0.338,82.523,181533,4,4002810,181.53333,0,0,22050,1,0.22113,172.98286,-6.213,82.523,0.281,4,0.672,0,0.476,0,0.526,18,Vixen
